date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:55:48	454382/454382	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:55:53	173596/173596	---M--	200	added ('OK')	font/woff2	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:55:56	2444019/2444019	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-light-300.svg	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:56:01	230368/230368	---M--	200	added ('OK')	font/woff	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.woff	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:56:05	454088/454088	---M--	200	added ('OK')	font/ttf	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.ttf	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:56:17	387722/387722	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:56:20	387722/387722	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:56:23	140996/140996	---M--	200	added ('OK')	font/woff2	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.woff2	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:56:28	2181313/2181313	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-regular-400.svg	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:56:30	188288/188288	---M--	200	added ('OK')	font/woff	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.woff	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:56:37	387440/387440	---M--	200	added ('OK')	font/ttf	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
23:56:42	1162/1162	---M-Z	200	added ('OK')	text/plain	etag:%22df5-5b376b7b29440-gzip%22	http://www.w3.org/robots.txt		(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:56:42	734/734	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%225df-52e5b399c4ec0;5288c149e3b80-gzip%22	http://www.w3.org/2000/svg	C:/xampp/htdocs/Aaa/admin/www.w3.org/2000/svg.61.delayed	(from https://boomchart.net/kingsmen/asset/dashboard/css/argon.css?v=1.1.0)
23:56:56	1783494/1783494	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/xampp/htdocs/Aaa/admin/boomchart.net/kingsmen/asset/fonts/fontawesome/webfonts/fa-solid-900.svg	(from https://boomchart.net/kingsmen/asset/fonts/fontawesome/css/all.css)
