date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:22:22	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:25%20GMT	https://boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.eot	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/tiempos/TiemposHeadline-Bold.32.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:24	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:27%20GMT	https://boomchart.net/flutter/asset/fonts/moret/Moret-Regular.eot	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/moret/Moret-Regular.33.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:25	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:28%20GMT	https://boomchart.net/flutter/asset/fonts/moret/Moret-Regular.woff2	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/moret/Moret-Regular.34.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:27	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:30%20GMT	https://boomchart.net/flutter/asset/fonts/moret/Moret-Regular.woff	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/moret/Moret-Regular.35.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:28	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:32%20GMT	https://boomchart.net/flutter/asset/fonts/moret/Moret-Regular.eot?	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/moret/Moret-Regular.36d41d.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:30	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:33%20GMT	https://boomchart.net/flutter/asset/fonts/moret/Moret-Regular.ttf	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/moret/Moret-Regular.37.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:31	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:35%20GMT	https://boomchart.net/flutter/asset/fonts/moret/Moret-Regular.svg	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/moret/Moret-Regular.38.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:33	2499/2499	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Aug%202020%2016:11:35%20GMT	https://boomchart.net/flutter/asset/images/flag.png	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/images/flag.png	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:35	6169/6169	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Jun%202020%2002:04:04%20GMT	https://boomchart.net/flutter/asset/images/flags/us.svg	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/images/flags/us.svg	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:38	91581/91581	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2006%20May%202021%2014:52:40%20GMT	https://boomchart.net/flutter/asset/images/abstract-shapes-21.svg	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/images/abstract-shapes-21.svg	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:38	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2020%20May%202021%2018:22:42%20GMT	https://boomchart.net/flutter/asset/svg/components/circle-preloader.svg	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/svg/components/circle-preloader.3c.delayed	(from https://boomchart.net/flutter/asset/css/theme.css)
12:22:42	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Jun%202018%2010:11:10%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont.eot?v=4.6.3	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont5b62.eot	(from https://boomchart.net/flutter/asset/fonts/fontawesome/styles.min.css)
12:22:44	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Jun%202018%2010:11:10%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont.eot?	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfontd41d.eot	(from https://boomchart.net/flutter/asset/fonts/fontawesome/styles.min.css)
12:22:45	71896/71896	---M--	200	added ('OK')	font/woff2	date:Thu,%2028%20Jun%202018%2010:11:10%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont5b62.woff2	(from https://boomchart.net/flutter/asset/fonts/fontawesome/styles.min.css)
12:22:47	90412/90412	---M--	200	added ('OK')	font/woff	date:Thu,%2028%20Jun%202018%2010:11:10%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont5b62.woff	(from https://boomchart.net/flutter/asset/fonts/fontawesome/styles.min.css)
12:22:49	152796/152796	---M--	200	added ('OK')	font/ttf	date:Thu,%2028%20Jun%202018%2010:11:10%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont5b62.ttf	(from https://boomchart.net/flutter/asset/fonts/fontawesome/styles.min.css)
12:22:53	391622/391622	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2028%20Jun%202018%2010:11:10%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/fonts/fontawesome-webfont5b62.svg	(from https://boomchart.net/flutter/asset/fonts/fontawesome/styles.min.css)
12:22:53	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.eot	(from https://boomchart.net/flutter/asset/fonts/fontawesome/css/all.css)
12:22:55	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://boomchart.net/flutter/asset/fonts/fontawesome/css/all.css)
12:22:57	78464/78464	---M--	200	added ('OK')	font/woff2	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from https://boomchart.net/flutter/asset/fonts/fontawesome/css/all.css)
12:22:59	92136/92136	---M--	200	added ('OK')	font/woff	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.woff	(from https://boomchart.net/flutter/asset/fonts/fontawesome/css/all.css)
12:23:02	136516/136516	---M--	200	added ('OK')	font/ttf	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from https://boomchart.net/flutter/asset/fonts/fontawesome/css/all.css)
12:23:06	747502/747502	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2005%20Oct%202020%2013:50:56%20GMT	https://boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/Users/FUNDZ2/Desktop/NEW%20SITE/boomchart.net/flutter/asset/fonts/fontawesome/webfonts/fa-brands-400.svg	(from https://boomchart.net/flutter/asset/fonts/fontawesome/css/all.css)
